SRA	SRR	SRP	tax.bio	dir
SRA1156240	SRR13010340	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010339	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010338	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010337	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010336	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010335	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010334	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010333	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010332	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010331	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010330	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010329	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010328	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010327	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010326	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010325	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010324	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010323	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010322	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010321	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010320	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010319	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010318	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1156240	SRR13010317	SRP291706	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1140157	SRR12792108	SRP286720	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1140157	SRR12792107	SRP286720	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1140157	SRR12792106	SRP286720	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1140157	SRR12792105	SRP286720	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1140157	SRR12792104	SRP286720	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1140157	SRR12792103	SRP286720	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1140157	SRR12792102	SRP286720	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1140157	SRR12792101	SRP286720	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1140157	SRR12792100	SRP286720	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1140157	SRR12792099	SRP286720	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1140157	SRR12792098	SRP286720	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1140157	SRR12792097	SRP286720	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1136934	SRR12763736	SRP286151	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1136934	SRR12763737	SRP286151	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1136934	SRR12763738	SRP286151	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1136934	SRR12763739	SRP286151	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1136934	SRR12763740	SRP286151	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1136934	SRR12763741	SRP286151	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1064160	SRR11515330	SRP255803	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1064160	SRR11515331	SRP255803	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA480955	SRR4301759	SRP090591	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA440555	SRR3923435	SRP078526	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA029304	SRR094985	SRP005431	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA029304	SRR094984	SRP005431	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA029304	SRR094983	SRP005431	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA029304	SRR094982	SRP005431	103690.SAMD00061094	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
SRA1432278	SRR19538252	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538253	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538254	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538255	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538256	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538257	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538258	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538259	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538260	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538261	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538262	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538263	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538264	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538265	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538266	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538267	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538268	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538269	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538270	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538271	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA1432278	SRR19538272	SRP378421	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188844	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188843	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188842	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188841	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188840	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188839	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188838	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188837	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188836	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188835	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188834	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188833	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188832	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188831	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188830	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188829	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188828	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188827	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188826	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188825	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188824	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188823	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188822	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188821	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188820	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188819	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188818	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188817	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188816	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188815	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188814	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188813	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188812	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188811	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188810	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188809	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188808	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188807	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188806	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188805	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188804	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188803	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188802	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188801	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188800	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188799	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188798	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188797	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188796	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188795	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188794	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188793	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188792	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188791	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188790	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188789	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188788	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188787	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188786	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188785	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188784	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188783	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188782	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188781	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188780	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188779	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188778	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188777	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188776	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188775	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188774	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA707995	SRR7188773	SRP148555	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202578	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202577	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202576	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202575	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202574	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202573	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202572	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202571	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202570	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202569	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202568	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202567	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202566	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202565	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202564	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202563	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202562	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202561	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202560	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202559	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202558	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202557	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202556	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202555	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202554	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202553	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202552	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202551	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202550	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202549	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202548	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202547	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202546	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202545	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202544	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA622643	SRR6202543	SRP120955	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026354	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026353	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026352	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026351	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026350	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026349	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
